scenario_id,source_date,simulation_hour,rainfall_mm_h,cumulative_rainfall_mm,observed_daily_rainfall_mm,temporal_profile,cohesion_kpa,friction_angle_deg,unit_weight_kn_m3,young_modulus_mpa,poisson_ratio,permeability_m_s,drainage_efficiency,water_table_m,storage_coefficient,mesh_nodes,mesh_elements,gravity_total_max_displacement_mm,rainfall_induced_max_displacement_mm,crest_displacement_mm,toe_displacement_mm,maximum_pore_pressure_kpa,mean_effective_stress_kpa,mohr_coulomb_safety_index,risk_level,solver_iterations,solver_residual,rainfall_source,mechanical_response_source,parameter_source,scientific_status
TA01-S0023,2024-03-28,24,0,0.01,0.01,RECTANGULAR_12H_ESTIMATED,224.275,27.709,24.989,1532.808,0.28,2.7867501543730005e-9,0.14058,38.946,0.21069,366,630,40.42546,0,40.42546,12.09728,365.7104,475.6256,1.5355,NORMAL,137,8.418499e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,1,0.000417,0.000417,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.140274e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,2,0.000417,0.000833,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.16507e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,3,0.000417,0.00125,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.16019e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,4,0.000417,0.001667,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.117971e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,5,0.000417,0.002083,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.125298e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,6,0.000417,0.0025,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.134068e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,7,0.000417,0.002917,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7183,368.2608,0.7808,CRITICO,138,9.046793e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,8,0.000417,0.003333,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.155195e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,9,0.000417,0.00375,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.165758e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,10,0.000417,0.004167,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.098825e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,11,0.000417,0.004583,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.108979e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,12,0.000417,0.005,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.163182e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,13,0.000417,0.005417,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.142721e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,14,0.000417,0.005833,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.59571,0,22.59571,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.168584e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,15,0.000417,0.00625,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.167869e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,16,0.000417,0.006667,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.147555e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,17,0.000417,0.007083,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.163961e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,18,0.000417,0.0075,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.130354e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,19,0.000417,0.007917,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.166614e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,20,0.000417,0.008333,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7184,368.2608,0.7808,CRITICO,138,9.164221e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,21,0.000417,0.00875,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7185,368.2608,0.7808,CRITICO,138,9.165624e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,22,0.000417,0.009167,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7185,368.2608,0.7808,CRITICO,138,9.16664e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,23,0.000417,0.009583,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7185,368.2608,0.7808,CRITICO,138,9.166213e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0025,2023-05-20,24,0.000417,0.01,0.01,RECTANGULAR_24H_ESTIMATED,87.279,26.481,22.3,2311.35,0.28,9.37406699267624e-7,0.62004,58.009,0.12533,366,630,22.5957,0,22.5957,12.15528,552.7185,368.2608,0.7808,CRITICO,138,9.136136e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,1,0,0,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38391,0,77.38391,38.89169,573.4566,424.8618,0.7454,CRITICO,138,8.447904e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,2,0,0,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38391,0,77.38391,38.89169,573.4566,424.8618,0.7454,CRITICO,138,8.447904e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,3,0,0,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38391,0,77.38391,38.89169,573.4566,424.8618,0.7454,CRITICO,138,8.447904e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,4,0,0,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38391,0,77.38391,38.89169,573.4566,424.8618,0.7454,CRITICO,138,8.447904e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,5,0,0,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38391,0,77.38391,38.89169,573.4566,424.8618,0.7454,CRITICO,138,8.447904e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,6,0,0,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38391,0,77.38391,38.89169,573.4566,424.8618,0.7454,CRITICO,138,8.447904e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,7,0.049167,0.049167,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38387,0.00004,77.38387,38.89173,573.4574,424.8617,0.7454,CRITICO,138,8.451885e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,8,0.049167,0.098333,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38383,0.00009,77.38383,38.89176,573.4581,424.8616,0.7454,CRITICO,138,8.446808e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,9,0.049167,0.1475,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38379,0.00013,77.38379,38.8918,573.4588,424.8615,0.7453,CRITICO,138,8.431693e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,10,0.049167,0.196667,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38376,0.00017,77.38376,38.89184,573.4595,424.8614,0.7453,CRITICO,138,8.452238e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,11,0.049167,0.245833,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38372,0.00021,77.38372,38.89187,573.4603,424.8613,0.7453,CRITICO,138,8.447162e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,12,0.049167,0.295,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38368,0.00026,77.38368,38.89191,573.461,424.8612,0.7453,CRITICO,138,8.423245e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,13,0.049167,0.344167,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38364,0.0003,77.38364,38.89194,573.4617,424.8611,0.7453,CRITICO,138,8.447229e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,14,0.049167,0.393333,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.3836,0.00034,77.3836,38.89198,573.4625,424.8611,0.7453,CRITICO,138,8.442713e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,15,0.049167,0.4425,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38356,0.00038,77.38356,38.89201,573.4632,424.861,0.7453,CRITICO,138,8.447232e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,16,0.049167,0.491667,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38352,0.00043,77.38352,38.89205,573.4639,424.8609,0.7453,CRITICO,138,8.417341e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,17,0.049167,0.540833,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38348,0.00047,77.38348,38.89208,573.4646,424.8608,0.7453,CRITICO,138,8.443242e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,18,0.049167,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,19,0,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,20,0,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,21,0,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,22,0,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,23,0,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0026,2024-01-29,24,0,0.59,0.59,RECTANGULAR_12H_ESTIMATED,77.367,32.774,25.308,769.285,0.28,2.2268892454064857e-8,0.55643,60.123,0.14594,366,630,77.38344,0.00051,77.38344,38.89212,573.4654,424.8607,0.7453,CRITICO,138,8.449279e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,1,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,2,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,3,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,4,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,5,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,6,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0027,2021-05-10,7,0,0,0,RECTANGULAR_24H_ESTIMATED,138.194,43.11,20.858,727.114,0.28,0.0000010641413147874785,0.45014,21.289,0.27102,366,630,72.76272,0,72.76272,15.96466,192.4951,419.9181,1.7465,NORMAL,135,9.649391e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
